date,time,open,high,low,close,vol
20190315,0,70300,74300,70300,73800,278865
20190314,0,70600,70800,69000,70300,173618
20190313,0,68300,70000,68200,69700,111942
20190312,0,70500,70600,68300,68300,182635
20190311,0,72700,72800,68600,70000,160861
20190308,0,72000,74300,71800,72400,147761
20190307,0,72000,73400,71000,72200,106151
20190306,0,73500,73500,71400,71700,100395
20190305,0,72800,73300,72000,73100,116316
20190304,0,73300,74700,71900,72100,227230
20190228,0,75400,75400,72900,73300,185345
20190227,0,74300,75400,72600,74700,198434
20190226,0,75000,76000,74600,74700,152421
20190225,0,75700,76200,74000,76000,291709
20190222,0,74200,75900,73900,75200,161965
20190221,0,73700,76500,73400,73500,401668
20190220,0,66300,73800,66300,73400,654272
20190219,0,66800,67100,65200,66300,123454
20190218,0,65700,66700,65500,66400,146523
20190215,0,63500,65000,63200,64800,152472
20190214,0,63100,64800,62800,63800,191619
20190213,0,63200,63300,62700,63000,104909
20190212,0,63900,63900,62700,62900,128263
20190211,0,63100,63900,62700,63900,113899
20190208,0,65800,65900,62700,62800,235811
20190207,0,68800,68800,65400,65900,234083
20190201,0,68700,70500,68000,68100,154630
20190131,0,66700,68500,65600,68500,203759
20190130,0,66400,66400,65300,65900,118521
20190129,0,65500,66200,64900,65700,83926
20190128,0,66500,66600,64500,65700,151063
20190125,0,66100,66600,65400,66500,117546
20190124,0,64900,66100,64400,65800,84268
20190123,0,63900,66100,63900,64800,123350
20190122,0,64500,65900,64200,64500,92276
20190121,0,64400,64900,64000,64400,66658
20190118,0,66000,66200,63300,63900,175037
20190117,0,67100,67300,64900,65400,171649
20190116,0,68300,68400,66400,67000,106672
20190115,0,69700,69700,68000,68200,132868
20190114,0,66000,69900,66000,68900,194480
20190111,0,66100,66600,65700,66500,108450
20190110,0,66700,67500,65500,66000,98351
20190109,0,66000,66700,64400,66500,141775
20190108,0,68100,69300,65200,65400,155449
20190107,0,67900,69500,66600,67300,167368
20190104,0,68800,69000,64300,66800,248594
20190103,0,68200,70100,68200,69000,130354
20190102,0,72500,73900,67200,67900,199818
20181228,0,71900,74600,71900,72700,149492
20181227,0,69200,73600,69000,72100,142865
20181226,0,68000,69300,67600,68700,98261
20181224,0,70400,70400,68600,69000,89544
20181221,0,72500,72800,70100,70500,163056
20181220,0,70500,73600,70200,72500,199518
20181219,0,69700,72300,68800,71500,200366
20181218,0,66600,70000,66100,70000,299201
20181217,0,66900,68400,65300,66600,372368
20181214,0,67800,68200,66700,67400,255913
20181213,0,68000,69000,66700,67800,357833
20181212,0,64800,68900,64400,67900,363191
20181211,0,64400,65000,63500,64400,157518
20181210,0,61700,64400,61300,64200,190536
20181207,0,62900,63700,61700,62900,161261
20181206,0,64600,64700,61200,61800,168056
20181205,0,64600,64800,63800,64000,130287
20181204,0,66200,66800,64500,66000,160951
20181203,0,66500,67600,65600,65800,283450
20181130,0,63700,65700,63600,64900,353208
20181129,0,65300,65700,63300,63400,180344
20181128,0,64500,64700,63500,64400,262230
20181127,0,62800,64600,62500,63700,394268
20181126,0,61700,62600,61300,62300,273697
20181123,0,63600,63600,60500,61000,165815
20181122,0,62400,64500,62400,63700,486335
20181121,0,58600,63800,58100,62100,437613
20181120,0,60800,61400,59200,59400,563402
20181119,0,60800,62000,60200,61400,582617
20181116,0,62200,63300,60100,60500,331352
20181115,0,59000,61400,58900,61000,434466
20181114,0,57800,58700,57700,58200,117974
20181113,0,59000,59000,57400,57400,193427
20181112,0,60700,62200,59600,59700,145227
20181109,0,60500,61100,58700,60400,240432
20181108,0,63200,63700,60500,60500,332297
20181107,0,64200,64900,61400,62000,230605
20181106,0,65000,65300,63700,63900,198228
20181105,0,65600,65700,63100,64200,168566
20181102,0,65100,67100,64700,65600,219862
20181101,0,62100,65500,62000,64700,162600
20181031,0,62600,62800,60300,62100,284619
20181030,0,61300,62800,58100,62100,353262
20181029,0,71900,72500,59700,61900,582796
20181026,0,75300,75400,71300,72600,153509
20181025,0,73000,75100,70800,75100,195326
20181024,0,74500,75900,73000,74500,130940
20181023,0,77400,77400,73000,73700,202177
20181022,0,73700,77300,73700,77000,165852
20181019,0,72200,73300,71800,73300,190604
20181018,0,77100,77200,72400,73500,247594
20181017,0,76500,77400,75100,76900,182716
20181016,0,76100,76300,74400,75000,137953
20181015,0,75900,76600,73900,74700,252195
20181012,0,73100,76800,72600,75800,203698
20181011,0,73800,74500,71700,73200,335022
20181010,0,77100,78000,74000,76500,236784
20181008,0,79000,79400,77200,77500,229735
20181005,0,78500,80500,77000,79900,246172
20181004,0,92500,92600,78400,79000,609410
20181002,0,93900,94400,92000,92500,76408
20181001,0,94000,96000,93800,93900,165102
20180928,0,93300,94100,92400,93300,101300
20180927,0,90600,93300,90500,93000,158207
20180921,0,92400,92400,90000,90400,117342
20180920,0,93500,93500,90800,91200,104912
20180919,0,92300,93300,91200,93300,100492
20180918,0,92000,92800,91800,92300,74201
20180917,0,94900,95100,92100,93000,109625
20180914,0,93700,95400,93500,95400,115361
20180913,0,92400,93700,92100,93100,92597
20180912,0,93600,93600,91400,92100,96279
20180911,0,93000,94600,92000,93000,78148
20180910,0,94900,95100,92800,93400,125275
20180907,0,96800,96800,94400,95900,99874
20180906,0,96600,96900,95400,95600,75080
