date,time,open,high,low,close,vol
20190315,0,7450,7710,7430,7630,2819552
20190314,0,7340,7450,7310,7410,1858467
20190313,0,7320,7380,7260,7340,943768
20190312,0,7410,7480,7300,7340,1001859
20190311,0,7250,7370,7160,7330,1121894
20190308,0,7400,7410,7270,7270,1360069
20190307,0,7590,7590,7390,7460,1379981
20190306,0,7620,7630,7520,7590,945517
20190305,0,7640,7690,7550,7610,1166551
20190304,0,7660,7770,7590,7690,2407317
20190228,0,7710,7760,7550,7560,2069498
20190227,0,7740,7760,7670,7730,954572
20190226,0,7680,7740,7630,7710,1474615
20190225,0,7670,7680,7540,7650,1412326
20190222,0,7590,7600,7500,7600,1190857
20190221,0,7600,7640,7530,7580,1267806
20190220,0,7480,7620,7430,7620,1891045
20190219,0,7480,7520,7380,7460,1020716
20190218,0,7500,7590,7420,7470,1336313
20190215,0,7510,7510,7370,7400,1413437
20190214,0,7410,7560,7380,7560,1947421
20190213,0,7600,7620,7390,7410,2149209
20190212,0,7520,7560,7480,7540,1293735
20190211,0,7550,7600,7500,7520,1209972
20190208,0,7660,7670,7520,7550,1846722
20190207,0,7630,7780,7570,7750,2401812
20190201,0,7550,7660,7540,7550,2040885
20190131,0,7670,7710,7550,7590,3129768
20190130,0,7480,7490,7320,7490,2017026
20190129,0,7350,7470,7300,7460,1807311
20190128,0,7500,7540,7380,7400,1538438
20190125,0,7440,7570,7380,7520,2112788
20190124,0,7260,7510,7240,7490,5297098
20190123,0,7120,7220,7100,7150,1290636
20190122,0,7240,7240,7070,7170,1505359
20190121,0,7350,7360,7170,7200,1860257
20190118,0,7190,7300,7170,7280,2148983
20190117,0,7250,7270,7070,7140,2102324
20190116,0,7050,7230,7040,7190,4034132
20190115,0,6710,7060,6710,7040,4298158
20190114,0,6690,6770,6690,6730,1175000
20190111,0,6750,6840,6700,6710,1188489
20190110,0,6690,6770,6650,6760,1804604
20190109,0,6630,6740,6600,6720,1837129
20190108,0,6700,6700,6580,6590,1339041
20190107,0,6560,6710,6560,6710,2599575
20190104,0,6330,6430,6280,6400,1683787
20190103,0,6370,6430,6340,6360,1360198
20190102,0,6590,6630,6320,6370,2203960
20181228,0,6570,6630,6530,6530,1841627
20181227,0,6710,6730,6510,6570,2505891
20181226,0,6660,6700,6580,6640,2575910
20181224,0,6760,6790,6700,6760,1384126
20181221,0,6740,6820,6730,6820,1635330
20181220,0,6850,6910,6730,6810,2104350
20181219,0,6960,6990,6890,6940,1394887
20181218,0,6890,6970,6840,6930,1408928
20181217,0,6930,7030,6930,6960,1243117
20181214,0,6980,7020,6880,6940,1642128
20181213,0,6930,7000,6870,7000,3162354
20181212,0,6770,6950,6770,6940,1378138
20181211,0,6800,6830,6710,6730,1065802
20181210,0,6810,6870,6740,6790,2109357
20181207,0,6970,6970,6880,6930,1288778
20181206,0,7080,7090,6840,6900,2447862
20181205,0,7030,7160,7010,7100,2337003
20181204,0,7260,7270,7120,7200,2042115
20181203,0,7220,7340,7190,7250,2494256
20181130,0,7110,7140,7050,7120,2411765
20181129,0,7100,7170,7050,7100,3780996
20181128,0,6890,6940,6830,6930,1833698
20181127,0,6920,6930,6800,6860,1437736
20181126,0,6680,6880,6680,6880,2117591
20181123,0,6660,6750,6600,6650,1259409
20181122,0,6670,6780,6630,6710,1546838
20181121,0,6610,6690,6550,6650,2444601
20181120,0,6680,6780,6650,6690,2318379
20181119,0,6780,6850,6750,6800,1874593
20181116,0,6920,6920,6750,6760,2894581
20181115,0,6700,6880,6670,6880,2524142
20181114,0,6940,6970,6820,6840,1980292
20181113,0,6980,7020,6760,6930,4203070
20181112,0,7070,7190,7030,7140,1312517
20181109,0,7330,7420,7120,7160,2576992
20181108,0,7350,7460,7310,7320,2408223
20181107,0,7110,7440,7060,7160,6149258
20181106,0,6820,7060,6760,7050,3179272
20181105,0,6850,6850,6660,6760,1815243
20181102,0,6550,6990,6530,6950,3605496
20181101,0,6480,6610,6430,6450,2173142
20181031,0,6460,6460,6300,6430,3013818
20181030,0,6460,6560,6360,6410,3144298
20181029,0,6660,6740,6530,6540,2234229
20181026,0,6720,6780,6590,6670,2457278
20181025,0,6730,6790,6580,6690,3588514
20181024,0,6950,7030,6870,6890,1883602
20181023,0,6990,7010,6830,6880,2018187
20181022,0,6930,7050,6870,7040,1314959
20181019,0,6920,6980,6830,6980,1953447
20181018,0,7090,7110,6980,6990,1720605
20181017,0,7150,7220,7080,7110,1418338
20181016,0,7060,7120,6990,7000,1653880
20181015,0,7160,7180,7000,7060,1651832
20181012,0,7090,7200,7070,7160,2692398
20181011,0,7400,7500,7110,7110,4563308
20181010,0,7820,7840,7610,7640,1850532
20181008,0,7870,7960,7800,7820,1440469
20181005,0,8040,8080,7910,7930,1965230
20181004,0,8250,8290,8050,8090,1854998
20181002,0,8430,8470,8240,8240,1659167
20181001,0,8490,8520,8410,8420,965669
20180928,0,8570,8570,8430,8470,1418315
20180927,0,8340,8570,8320,8550,2370224
20180921,0,8400,8410,8320,8390,1741217
20180920,0,8310,8380,8280,8310,2567925
20180919,0,8210,8290,8170,8270,1631912
20180918,0,8150,8180,8100,8160,1104522
20180917,0,8230,8240,8150,8180,959515
20180914,0,8190,8340,8190,8290,2349842
20180913,0,8180,8190,8080,8150,1788898
20180912,0,8210,8270,8090,8170,1280080
20180911,0,8180,8210,8120,8190,970414
20180910,0,8150,8190,8090,8190,932160
20180907,0,8050,8190,7990,8190,1248390
20180906,0,8070,8120,8010,8030,831864
20180905,0,8120,8170,8060,8070,1085540
20180904,0,8170,8170,8090,8150,928755
