날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
19800104 387 387 387 387 0 0 0 0 0 0
19800105 369 369 369 369 0 0 0 0 0 0
19800107 369 369 369 369 250 0 0 0 0 0
19800108 395 395 393 393 1200 0 0 0 0 0
19800109 390 390 390 390 0 0 0 0 0 0
19800110 391 391 391 391 400 0 0 0 0 0
19800111 390 390 390 390 0 0 0 0 0 0
19800112 390 390 390 390 0 0 0 0 0 0
19800114 374 374 374 374 0 0 0 0 0 0
19800115 364 364 364 364 0 0 0 0 0 0
19800116 364 364 364 364 150 0 0 0 0 0
19800117 358 358 358 358 400 0 0 0 0 0
19800118 353 353 353 353 0 0 0 0 0 0
19800119 353 353 353 353 0 0 0 0 0 0
19800121 348 348 348 348 0 0 0 0 0 0
19800122 348 348 348 348 2450 0 0 0 0 0
19800123 346 346 346 346 0 0 0 0 0 0
19800124 343 343 343 343 200 0 0 0 0 0
19800125 337 337 337 337 450 0 0 0 0 0
19800126 337 337 337 337 0 0 0 0 0 0
19800128 327 327 326 327 1150 0 0 0 0 0
19800129 327 327 327 327 0 0 0 0 0 0
19800130 327 327 327 327 1050 0 0 0 0 0
19800131 329 335 329 335 950 0 0 0 0 0
19800201 335 335 335 335 500 0 0 0 0 0
19800202 337 337 337 337 100 0 0 0 0 0
19800204 343 346 343 346 450 0 0 0 0 0
19800205 346 348 346 346 2050 0 0 0 0 0
19800206 343 343 343 343 0 0 0 0 0 0
19800207 341 341 341 341 1750 0 0 0 0 0
19800208 332 332 332 332 0 0 0 0 0 0
19800209 327 327 327 327 0 0 0 0 0 0
19800211 329 329 329 329 0 0 0 0 0 0
19800212 329 329 329 329 700 0 0 0 0 0
19800213 332 332 329 332 950 0 0 0 0 0
19800214 332 332 332 332 0 0 0 0 0 0
19800215 335 335 335 335 0 0 0 0 0 0
19800216 335 335 335 335 0 0 0 0 0 0
19800218 335 335 335 335 0 0 0 0 0 0
19800219 332 332 332 332 0 0 0 0 0 0
19800220 332 332 332 332 0 0 0 0 0 0
19800221 332 332 332 332 0 0 0 0 0 0
19800222 340 340 340 340 150 0 0 0 0 0
19800223 337 337 337 337 50 0 0 0 0 0
19800225 343 343 343 343 750 0 0 0 0 0
19800226 343 343 343 343 500 0 0 0 0 0
19800227 343 343 343 343 0 0 0 0 0 0
19800228 342 342 342 342 0 0 0 0 0 0
19800229 343 343 343 343 500 0 0 0 0 0
19800303 337 337 337 337 250 0 0 0 0 0
19800304 337 337 337 337 0 0 0 0 0 0
19800305 337 337 337 337 0 0 0 0 0 0
19800306 337 337 337 337 0 0 0 0 0 0
19800307 337 337 337 337 750 0 0 0 0 0
19800308 337 337 337 337 0 0 0 0 0 0
19800311 331 331 331 331 0 0 0 0 0 0
19800312 316 316 316 316 250 0 0 0 0 0
19800313 317 317 317 317 500 0 0 0 0 0
19800314 317 317 317 317 0 0 0 0 0 0
19800315 319 319 319 319 0 0 0 0 0 0
19800317 343 343 343 343 50 0 0 0 0 0
19800318 343 343 343 343 0 0 0 0 0 0
